[[(0,00) -1,98	17,00	15,02 (11,00)	4,87	1,26	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	2,83	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,08	0,00]]
[[(0,00) -1,98	17,00	15,02 (10,00)	4,87	1,26	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	2,87	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,11	0,00]]
[[(0,00) -1,98	17,00	15,02 (10,00)	4,87	1,26	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,87	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,13	0,00]]
[[(0,00) -1,98	17,00	15,02 (10,00)	4,87	1,26	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,87	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,13	0,00]]
[[(0,00) -1,98	17,00	15,02 (10,00)	4,87	1,26	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,87	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,36	0,00]]
[[(0,00) -1,98	17,00	15,02 (10,00)	4,87	1,26	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	2,11	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,35	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	2,90	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,15	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,90	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,16	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,90	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,16	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,90	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,40	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,17	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,17	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,17	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	6,41	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	6,41	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,90	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	5,66	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	2,14	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,39	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	2,14	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,40	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	2,14	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,40	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	2,14	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	5,64	0,00]]
[[(0,00) -1,98	17,00	15,02 (9,00)	4,87	1,26	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	1,36	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,61	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	2,93	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,17	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	2,93	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,19	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	2,93	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,19	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	2,93	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,42	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,20	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,20	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,20	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	6,43	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	6,43	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	2,93	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	5,69	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	2,93	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	7,21	0,00]]
[[(0,00) -1,98	17,00	15,02 (8,00)	4,87	1,26	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	2,93	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	7,21	0,00]]
