[[(0,00) -1,98	22,00	20,02 (16,00)	4,65	2,79	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	6,88	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	11,13	0,00]]
[[(0,00) -1,98	22,00	20,02 (15,00)	4,65	2,79	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	6,92	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	11,16	0,00]]
[[(0,00) -1,98	22,00	20,02 (15,00)	4,65	2,79	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,92	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,18	0,00]]
[[(0,00) -1,98	22,00	20,02 (15,00)	4,65	2,79	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,92	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,18	0,00]]
[[(0,00) -1,98	22,00	20,02 (15,00)	4,65	2,79	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,92	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	10,41	0,00]]
[[(0,00) -1,98	22,00	20,02 (15,00)	4,65	2,79	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	6,16	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,40	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	6,95	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	11,20	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,95	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,21	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,95	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,21	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,95	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	10,45	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,22	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,22	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,22	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	10,46	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	10,46	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,95	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	9,71	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	6,19	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,43	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	6,19	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,45	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	6,19	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,45	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	6,19	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	9,68	0,00]]
[[(0,00) -1,98	22,00	20,02 (14,00)	4,65	2,79	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	5,41	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	9,66	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	6,98	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	11,22	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	6,98	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,24	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	6,98	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	11,24	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	6,98	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	10,47	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	6,98	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,25	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	6,98	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,25	0,00]]
[[(0,00) -1,98	22,00	20,02 (13,00)	4,65	2,79	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	6,98	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	11,25	0,00]]
