[[(0,00) -1,98	15,00	13,02 (9,00)	5,05	2,95	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	1,14	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,39	0,00]]
[[(0,00) -1,98	15,00	13,02 (8,00)	5,05	2,95	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	1,18	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,43	0,00]]
[[(0,00) -1,98	15,00	13,02 (8,00)	5,05	2,95	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,18	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,44	0,00]]
[[(0,00) -1,98	15,00	13,02 (8,00)	5,05	2,95	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,18	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,44	0,00]]
[[(0,00) -1,98	15,00	13,02 (8,00)	5,05	2,95	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,18	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,68	0,00]]
[[(0,00) -1,98	15,00	13,02 (8,00)	5,05	2,95	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	0,42	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,67	0,00]]
[[(0,00) -1,98	15,00	13,02 (7,00)	5,05	2,95	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	1,22	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,46	0,00]]
[[(0,00) -1,98	15,00	13,02 (7,00)	5,05	2,95	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,22	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,47	0,00]]
[[(0,00) -1,98	15,00	13,02 (7,00)	5,05	2,95	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,22	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,47	0,00]]
[[(0,00) -1,98	15,00	13,02 (7,00)	5,05	2,95	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,22	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,71	0,00]]
