[[(0,00) -1,98	16,00	14,02 (10,00)	4,95	2,09	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	2,00	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,25	0,00]]
[[(0,00) -1,98	16,00	14,02 (9,00)	4,95	2,09	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	2,04	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,28	0,00]]
[[(0,00) -1,98	16,00	14,02 (9,00)	4,95	2,09	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,04	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,30	0,00]]
[[(0,00) -1,98	16,00	14,02 (9,00)	4,95	2,09	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,04	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,30	0,00]]
[[(0,00) -1,98	16,00	14,02 (9,00)	4,95	2,09	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	2,04	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	5,53	0,00]]
[[(0,00) -1,98	16,00	14,02 (9,00)	4,95	2,09	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	1,28	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,52	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	2,07	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,32	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,07	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,33	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,07	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	6,33	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	2,07	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	5,57	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	6,34	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	6,34	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	6,34	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	5,58	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	5,58	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	2,07	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	4,83	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	1,31	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,55	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	1,31	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,57	0,00]]
[[(0,00) -1,98	16,00	14,02 (8,00)	4,95	2,09	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	1,31	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,57	0,00]]
