[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (4,00)	5,96	0,06	0,00], [(0,00) -11,98	27,00	15,02 (5,00)	5,76	0,07	0,00], [(0,00) -7,98	27,00	19,02 (3,00)	5,62	0,09	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (4,00)	5,96	0,06	0,00], [(0,00) -11,98	27,00	15,02 (4,00)	5,76	0,07	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,09	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (4,00)	5,96	0,06	0,00], [(0,00) -11,98	27,00	15,02 (3,00)	5,76	0,07	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,10	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (3,00)	5,96	0,06	0,00], [(0,00) -10,98	27,00	16,02 (5,00)	5,72	0,07	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,10	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (2,00)	5,96	0,06	0,00], [(0,00) -9,98	27,00	17,02 (6,00)	5,69	0,08	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,11	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (1,00)	5,96	0,06	0,00], [(0,00) -8,98	27,00	18,02 (7,00)	5,65	0,08	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,12	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (0,00)	5,96	0,06	0,00], [(0,00) -7,98	27,00	19,02 (8,00)	5,62	0,09	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,13	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (0,00)	5,96	0,06	0,00], [(0,00) -7,98	27,00	19,02 (7,00)	5,62	0,09	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,13	0,00]]
[[(0,00) -1,98	23,00	21,02 (20,00)	6,53	0,04	0,00], [(0,00) -16,98	27,00	10,02 (0,00)	5,96	0,06	0,00], [(0,00) -7,98	27,00	19,02 (6,00)	5,62	0,09	0,00], [(0,00) -4,98	26,00	21,02 (5,00)	5,74	0,13	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (5,00)	5,91	0,14	0,00], [(0,00) -11,98	27,00	15,02 (4,00)	5,76	0,14	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,17	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (4,00)	5,91	0,14	0,00], [(0,00) -10,98	27,00	16,02 (5,00)	5,72	0,15	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,18	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (3,00)	5,91	0,14	0,00], [(0,00) -9,98	27,00	17,02 (6,00)	5,69	0,16	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (2,00)	5,91	0,14	0,00], [(0,00) -8,98	27,00	18,02 (7,00)	5,65	0,16	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (1,00)	5,91	0,14	0,00], [(0,00) -7,98	27,00	19,02 (8,00)	5,62	0,17	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,21	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (1,00)	5,91	0,14	0,00], [(0,00) -7,98	27,00	19,02 (7,00)	5,62	0,17	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,21	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (0,00)	5,91	0,14	0,00], [(0,00) -6,98	27,00	20,02 (9,00)	5,59	0,18	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,21	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (0,00)	5,91	0,14	0,00], [(0,00) -6,98	27,00	20,02 (8,00)	5,59	0,18	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,21	0,00]]
[[(0,00) -1,98	23,00	21,02 (19,00)	6,53	0,04	0,00], [(0,00) -15,98	27,00	11,02 (0,00)	5,91	0,14	0,00], [(0,00) -6,98	27,00	20,02 (7,00)	5,59	0,18	0,00], [(0,00) -4,98	26,00	21,02 (5,00)	5,74	0,21	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (5,00)	5,86	0,21	0,00], [(0,00) -10,98	27,00	16,02 (5,00)	5,72	0,22	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,25	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (4,00)	5,86	0,21	0,00], [(0,00) -9,98	27,00	17,02 (6,00)	5,69	0,22	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,26	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (3,00)	5,86	0,21	0,00], [(0,00) -8,98	27,00	18,02 (7,00)	5,65	0,23	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,27	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (2,00)	5,86	0,21	0,00], [(0,00) -7,98	27,00	19,02 (8,00)	5,62	0,24	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,27	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (2,00)	5,86	0,21	0,00], [(0,00) -7,98	27,00	19,02 (7,00)	5,62	0,24	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,28	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (1,00)	5,86	0,21	0,00], [(0,00) -6,98	27,00	20,02 (9,00)	5,59	0,24	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,28	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (1,00)	5,86	0,21	0,00], [(0,00) -6,98	27,00	20,02 (8,00)	5,59	0,24	0,00], [(0,00) -5,98	27,00	21,02 (5,00)	5,57	0,28	0,00]]
[[(0,00) -1,98	23,00	21,02 (18,00)	6,53	0,04	0,00], [(0,00) -14,98	27,00	12,02 (0,00)	5,86	0,21	0,00], [(0,00) -5,98	27,00	21,02 (10,00)	5,57	0,25	0,00], [(0,00) -6,98	27,00	20,02 (4,00)	5,59	0,28	0,00]]
