0.2240	0.0573
0.2240	0.0571
0.2242	0.0569
0.2243	0.0564
0.2245	0.0559
0.2246	0.0555
0.2247	0.0552
0.2249	0.0550
0.2269	0.0549
0.2286	0.0548
0.2288	0.0541
0.2288	0.0536
0.2289	0.0531
0.2290	0.0528
0.2291	0.0526
0.2292	0.0525
0.2294	0.0523
0.2318	0.0522
0.2340	0.0522
0.2340	0.0515
0.2340	0.0511
0.2341	0.0507
0.2343	0.0504
0.2344	0.0504
0.2345	0.0501
0.2349	0.0501
0.2351	0.0499
0.2380	0.0498
0.2382	0.0498
0.2384	0.0493
0.2388	0.0490
0.2395	0.0487
0.2401	0.0484
0.2405	0.0481
0.2413	0.0478
0.2416	0.0477
0.2420	0.0473
0.2429	0.0470
0.2428	0.0470
0.2433	0.0467
0.2442	0.0464
0.2440	0.0465
0.2446	0.0461
0.2455	0.0458
0.2453	0.0461
0.2459	0.0457
0.2469	0.0454
0.2476	0.0454
0.2487	0.0451
0.2496	0.0450
0.2508	0.0447
0.2504	0.0450
0.2513	0.0446
0.2526	0.0442
0.2533	0.0442
0.2548	0.0439
0.2544	0.0441
0.2559	0.0437
0.2565	0.0436
0.2582	0.0432
0.2590	0.0432
0.2609	0.0429
0.2609	0.0429
0.2616	0.0428
0.2637	0.0424
0.2646	0.0424
0.2669	0.0420
0.2635	0.0426
0.2657	0.0422
0.2665	0.0421
0.2690	0.0417
0.2700	0.0417
0.2728	0.0413
0.2715	0.0416
0.2744	0.0411
0.2755	0.0411
0.2789	0.0407
0.2768	0.0411
0.2802	0.0407
0.2814	0.0407
0.2853	0.0402
0.2971	0.0399
0.3098	0.0398
0.2979	0.0399
0.3108	0.0396
0.3245	0.0395
0.3253	0.0395
0.3398	0.0393
0.3128	0.0396
0.3270	0.0393
0.3418	0.0392
0.3584	0.0391
0.3427	0.0392
0.3585	0.0390
0.3758	0.0389
0.3766	0.0389
0.3595	0.0390
0.3604	0.0390
0.3773	0.0388
0.3955	0.0387
0.3964	0.0387
0.4156	0.0386
0.3973	0.0387
0.4164	0.0386
0.4171	0.0386
0.4392	0.0385
0.2097	0.0738
0.2100	0.0735
0.2108	0.0714
0.2110	0.0710
0.2112	0.0707
0.2124	0.0694
0.2125	0.0690
0.2125	0.0687
0.2126	0.0685
0.2140	0.0669
0.2140	0.0667
0.2154	0.0655
0.2154	0.0654
0.2155	0.0652
0.2166	0.0643
0.2168	0.0641
0.2170	0.0640
0.2172	0.0636
0.2173	0.0632
0.2174	0.0630
0.2176	0.0628
0.2178	0.0626
0.2181	0.0624
0.2182	0.0622
0.2185	0.0621
0.2185	0.0620
0.2187	0.0618
0.2190	0.0616
0.2203	0.0613
0.2203	0.0612
0.2206	0.0602
0.2206	0.0600
0.2207	0.0597
0.2209	0.0596
0.2210	0.0594
0.2211	0.0591
0.2214	0.0590
0.2214	0.0589
0.2215	0.0587
0.2217	0.0585
0.2217	0.0585
0.2218	0.0583
0.2220	0.0581
0.2237	0.0580
