[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (12,00)	4,86	0,87	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	3,23	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,47	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (11,00)	4,86	0,87	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	3,26	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,51	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (11,00)	4,86	0,87	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	3,26	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,52	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (11,00)	4,86	0,87	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	3,26	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,52	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (11,00)	4,86	0,87	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	3,26	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,76	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (11,00)	4,86	0,87	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	2,50	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,75	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	3,30	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,54	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	3,30	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,56	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	3,30	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,56	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	3,30	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,79	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,30	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,57	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,30	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,57	0,00]]
[[(0,00) -1,98	19,00	17,02 (0,00)	4,75	0,40	0,00], [(0,00) -0,98	17,00	16,02 (10,00)	4,86	0,87	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	3,30	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	7,57	0,00]]
