[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (9,00)	4,81	3,42	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	0,67	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,92	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (8,00)	4,81	3,42	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	0,71	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,96	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (8,00)	4,81	3,42	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,71	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	4,97	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (8,00)	4,81	3,42	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,71	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	4,97	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (8,00)	4,81	3,42	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,71	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,21	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (8,00)	4,81	3,42	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	0,05	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,19	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	0,74	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,99	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,74	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,00	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,74	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,00	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,74	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,24	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,01	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,01	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,01	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	4,25	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	4,25	0,00]]
[[(0,00) -1,98	14,00	12,02 (0,00)	5,16	3,81	0,00], [(0,00) -5,98	19,00	13,02 (7,00)	4,81	3,42	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	0,74	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	3,50	0,00]]
