[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (16,00)	4,69	2,40	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	6,49	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,73	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (15,00)	4,69	2,40	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	6,53	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,77	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (15,00)	4,69	2,40	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,53	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,78	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (15,00)	4,69	2,40	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,53	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,78	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (15,00)	4,69	2,40	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	6,53	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	10,02	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (15,00)	4,69	2,40	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	5,76	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,01	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	6,56	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	10,80	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,56	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,82	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,56	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	10,82	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	6,56	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	10,05	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,56	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	10,83	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,56	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	10,83	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,56	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	10,83	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	20,00	20,02 (14,00)	4,69	2,40	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	6,56	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	10,06	0,00]]
