[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (9,00)	4,96	3,35	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	0,74	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,99	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (8,00)	4,96	3,35	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	0,78	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,02	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (8,00)	4,96	3,35	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,78	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,04	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (8,00)	4,96	3,35	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,78	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,04	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (8,00)	4,96	3,35	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	0,78	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,27	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (8,00)	4,96	3,35	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	0,02	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,26	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (7,00)	4,96	3,35	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	0,81	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,06	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (7,00)	4,96	3,35	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,81	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,07	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (7,00)	4,96	3,35	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,81	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,07	0,00]]
[[(0,00) -1,98	17,00	15,02 (0,00)	4,87	1,26	0,00], [(0,00) -2,98	16,00	13,02 (7,00)	4,96	3,35	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	0,81	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,31	0,00]]
