[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (10,00)	5,15	2,61	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	1,48	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,72	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (9,00)	5,15	2,61	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	1,52	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,76	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (9,00)	5,15	2,61	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,52	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,78	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (9,00)	5,15	2,61	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,52	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,78	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (9,00)	5,15	2,61	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	1,52	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	5,01	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (9,00)	5,15	2,61	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	0,76	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,00	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	1,55	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,80	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,55	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,81	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,55	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,81	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	1,55	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	5,04	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,82	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,82	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	5,82	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	5,05	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	5,05	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	1,55	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	4,31	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	0,79	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,03	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	0,79	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,05	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	0,79	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	5,05	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	0,79	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	4,28	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (8,00)	5,15	2,61	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	0,01	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	4,26	0,00]]
[[(0,00) -1,98	20,00	18,02 (0,00)	4,71	1,19	0,00], [(0,00) 0,02	14,00	14,02 (7,00)	5,15	2,61	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	1,58	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	5,82	0,00]]
