[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (13,00)	4,69	0,10	0,00], [(0,00) -13,98	24,00	10,02 (0,00)	4,95	3,99	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,24	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (12,00)	4,69	0,10	0,00], [(0,00) -12,98	24,00	11,02 (1,00)	4,90	4,03	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,28	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (12,00)	4,69	0,10	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	4,03	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,29	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (12,00)	4,69	0,10	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	4,03	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,29	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (12,00)	4,69	0,10	0,00], [(0,00) -12,98	24,00	11,02 (0,00)	4,90	4,03	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	7,52	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (12,00)	4,69	0,10	0,00], [(0,00) -12,98	23,00	10,02 (0,00)	4,92	3,27	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,51	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (2,00)	4,85	4,06	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,31	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	4,06	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,32	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	4,06	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,32	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (1,00)	4,85	4,06	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	7,56	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,33	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,33	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,33	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,57	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,57	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	24,00	12,02 (0,00)	4,85	4,06	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	6,82	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	23,00	11,02 (1,00)	4,87	3,30	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	7,55	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	3,30	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,56	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	3,30	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	7,56	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	23,00	11,02 (0,00)	4,87	3,30	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	6,80	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (11,00)	4,69	0,10	0,00], [(0,00) -11,98	22,00	10,02 (0,00)	4,89	2,52	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	6,77	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (3,00)	4,80	4,09	0,00], [(0,00) -7,98	24,00	16,02 (0,00)	4,70	8,34	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	4,09	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,35	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	4,09	0,00], [(0,00) -6,98	24,00	17,02 (1,00)	4,68	8,35	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (2,00)	4,80	4,09	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	7,58	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,36	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,36	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	24,00	18,02 (2,00)	4,66	8,36	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,59	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	23,00	17,02 (1,00)	4,68	7,59	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (1,00)	4,80	4,09	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	6,85	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	4,09	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,37	0,00]]
[[(0,00) -1,98	16,00	14,02 (0,00)	4,95	2,09	0,00], [(0,00) -3,98	21,00	17,02 (10,00)	4,69	0,10	0,00], [(0,00) -10,98	24,00	13,02 (0,00)	4,80	4,09	0,00], [(0,00) -4,98	24,00	19,02 (3,00)	4,64	8,37	0,00]]
