[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	24,00	19,78 (3,87)	4,76	3,60	0,00], [(0,00) -4,18	24,00	19,82 (6,91)	4,76	4,93	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	24,00	19,78 (3,87)	4,76	3,60	0,00], [(0,00) -4,18	23,00	18,82 (5,91)	4,81	5,32	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	24,00	19,78 (3,87)	4,76	3,60	0,00], [(0,00) -4,18	22,00	17,82 (4,91)	4,87	5,83	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	24,00	19,78 (3,87)	4,76	3,60	0,00], [(0,00) -4,18	21,00	16,82 (3,91)	4,97	6,59	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	24,00	19,78 (3,87)	4,76	3,60	0,00], [(0,00) -4,18	20,00	15,82 (2,91)	5,06	7,36	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	23,00	18,78 (2,87)	4,80	3,97	0,00], [(0,00) -4,09	24,00	19,91 (7,00)	4,78	5,29	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	23,00	18,78 (2,87)	4,80	3,97	0,00], [(0,00) -4,09	23,00	18,91 (6,00)	4,82	5,73	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	23,00	18,78 (2,87)	4,80	3,97	0,00], [(0,00) -4,09	22,00	17,91 (5,00)	4,87	6,53	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	23,00	18,78 (2,87)	4,80	3,97	0,00], [(0,00) -4,09	21,00	16,91 (4,00)	4,97	7,34	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	23,00	18,78 (2,87)	4,80	3,97	0,00], [(0,00) -4,09	20,00	15,91 (3,00)	5,08	8,11	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	22,00	17,78 (1,87)	4,87	4,56	0,00], [(0,00) -4,01	24,00	19,99 (7,07)	4,79	5,79	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	22,00	17,78 (1,87)	4,87	4,56	0,00], [(0,00) -4,01	23,00	18,99 (6,07)	4,83	6,54	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	22,00	17,78 (1,87)	4,87	4,56	0,00], [(0,00) -4,01	22,00	17,99 (5,07)	4,88	7,34	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	22,00	17,78 (1,87)	4,87	4,56	0,00], [(0,00) -4,01	21,00	16,99 (4,07)	4,98	8,15	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	22,00	17,78 (1,87)	4,87	4,56	0,00], [(0,00) -4,01	20,00	15,99 (3,07)	5,09	8,92	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	21,00	16,78 (0,87)	4,97	5,37	0,00], [(0,00) -4,00	24,00	20,00 (7,09)	4,79	6,58	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	21,00	16,78 (0,87)	4,97	5,37	0,00], [(0,00) -4,00	23,00	19,00 (6,09)	4,83	7,35	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	21,00	16,78 (0,87)	4,97	5,37	0,00], [(0,00) -4,00	22,00	18,00 (5,09)	4,88	8,14	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	21,00	16,78 (0,87)	4,97	5,37	0,00], [(0,00) -4,00	21,00	17,00 (4,09)	4,99	8,96	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	21,00	16,78 (0,87)	4,97	5,37	0,00], [(0,00) -4,00	20,00	16,00 (3,09)	5,09	9,73	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	20,00	15,78 (0,00)	5,06	6,14	0,00], [(0,00) -4,12	24,00	19,88 (6,97)	4,77	7,35	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	20,00	15,78 (0,00)	5,06	6,14	0,00], [(0,00) -4,12	23,00	18,88 (5,97)	4,81	8,12	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	20,00	15,78 (0,00)	5,06	6,14	0,00], [(0,00) -4,12	22,00	17,88 (4,97)	4,87	8,92	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	20,00	15,78 (0,00)	5,06	6,14	0,00], [(0,00) -4,12	21,00	16,88 (3,97)	4,97	9,73	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	24,00	19,85 (3,94)	4,77	2,26	0,00], [(0,00) -4,22	20,00	15,78 (0,00)	5,06	6,14	0,00], [(0,00) -4,12	20,00	15,88 (2,97)	5,07	10,50	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	24,00	19,88 (3,97)	4,77	3,98	0,00], [(0,00) -4,19	24,00	19,81 (6,90)	4,76	5,32	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	24,00	19,88 (3,97)	4,77	3,98	0,00], [(0,00) -4,19	23,00	18,81 (5,90)	4,81	5,73	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	24,00	19,88 (3,97)	4,77	3,98	0,00], [(0,00) -4,19	22,00	17,81 (4,90)	4,87	6,54	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	24,00	19,88 (3,97)	4,77	3,98	0,00], [(0,00) -4,19	21,00	16,81 (3,90)	4,97	7,35	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	24,00	19,88 (3,97)	4,77	3,98	0,00], [(0,00) -4,19	20,00	15,81 (2,90)	5,06	8,11	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	23,00	18,88 (2,97)	4,81	4,52	0,00], [(0,00) -4,07	24,00	19,93 (7,02)	4,78	5,73	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	23,00	18,88 (2,97)	4,81	4,52	0,00], [(0,00) -4,07	23,00	18,93 (6,02)	4,82	6,50	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	23,00	18,88 (2,97)	4,81	4,52	0,00], [(0,00) -4,07	22,00	17,93 (5,02)	4,87	7,30	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	23,00	18,88 (2,97)	4,81	4,52	0,00], [(0,00) -4,07	21,00	16,93 (4,02)	4,98	8,11	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	23,00	18,88 (2,97)	4,81	4,52	0,00], [(0,00) -4,07	20,00	15,93 (3,02)	5,08	8,88	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	22,00	17,88 (1,97)	4,87	5,32	0,00], [(0,00) -3,98	24,00	20,02 (7,11)	4,79	6,53	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	22,00	17,88 (1,97)	4,87	5,32	0,00], [(0,00) -3,98	23,00	19,02 (6,11)	4,83	7,30	0,00]]
[[(0,00) -5,09	25,00	19,91 (4,00)	4,69	0,93	0,00], [(0,00) -4,15	23,00	18,85 (2,94)	4,81	2,66	0,00], [(0,00) -4,12	22,00	17,88 (1,97)	4,87	5,32	0,00], [(0,00) -3,98	22,00	18,02 (5,11)	4,88	8,09	0,00]]
